Procedure,Language,Reading Level,Replicate,Instruction Type,GPT Output,FKGL Score,SMOG Score,Flesch Ease,Reverse-Translated Output,Notes
Hernia Repair,English,8th Grade,3,Post-Op,"**Post-Operative Instructions for Hernia Repair**
 

 **Wound Care**
 - Keep the bandage on your wound clean and dry.
 - Change the bandage daily or if it gets dirty or wet.
 - You can shower after 48 hours, but avoid baths until your doctor says it's okay.
 - Gently pat the area dry after showering. Do not rub the wound.
 

 **Pain Management**
 - Take your pain medicine as directed by your doctor. 
 - You may use over-the-counter pain relievers like acetaminophen (Tylenol) if needed.
 - Avoid taking aspirin or ibuprofen as they can cause bleeding.
 - Apply a cold pack to the area for 15-20 minutes at a time to reduce swelling.
 

 **Activity Restrictions**
 - Rest as much as possible for the first 2-3 days.
 - Avoid heavy lifting (anything over 10 pounds) for at least 4-6 weeks.
 - Do not drive until you are no longer taking prescription pain medication and feel comfortable.
 - Walk short distances several times a day to help with circulation and recovery.
 

 **Diet**
 - Start with light, easy-to-digest foods like soup, toast, or crackers.
 - Drink plenty of fluids to stay hydrated.
 - Slowly return to your normal diet as you feel ready.
 - Avoid alcohol while you are taking pain medication.
 

 **When to Call the Doctor (Red Flag Symptoms)**
 - Call your doctor if you have a fever over 101°F.
 - Contact them if you notice redness, swelling, or drainage at the wound site.
 - Seek help if you have increased pain that doesn't get better with medication.
 - Call if you have trouble breathing, chest pain, or feel light-headed.
 

 **Follow-Up Instructions**
 - Schedule a follow-up appointment with your doctor as advised.
 - Write down any questions or concerns to discuss at your next visit.
 - Follow your doctor's specific instructions for a safe recovery.
 

 Remember, taking good care of yourself will help you heal faster. If you have questions, don't hesitate to reach out to your healthcare team.",,,,,
Hernia Repair,English,8th Grade,3,Pre-Op,"**Hernia Repair Surgery: What You Need to Know**
 

 **1) What the Procedure Is**
 

 - **Hernia Repair Surgery** is an operation to fix a hernia.
 - A **hernia** happens when an organ or tissue pushes through a weak spot in the muscle or tissue wall.
 - The surgeon will push the bulging tissue back in place and strengthen the weak area, sometimes using a mesh.
 

 **2) Why It Is Needed**
 

 - You may need this surgery if the hernia is causing pain or discomfort.
 - It helps prevent serious problems, like the tissue getting trapped and losing blood supply.
 

 **3) Risks and Complications**
 

 - All surgeries have some risks. Here are a few for this one:
  - **Infection**: The area can get infected, needing more treatment.
  - **Bleeding**: There might be some bleeding during or after the surgery.
  - **Pain**: You might feel pain while you heal.
  - **Recurrence**: The hernia might come back.
  - **Damage**: Rarely, nearby organs can be harmed.
 

 **4) Benefits**
 

 - **Relief from Pain**: You should feel better and have less pain.
 - **Prevent Problems**: Fixing the hernia can stop it from getting worse.
 

 **5) Alternatives (Including Doing Nothing)**
 

 - **Watchful Waiting**: If the hernia is not painful, you might choose to wait and watch it.
 - **Lifestyle Changes**: Wearing a support belt or losing weight can sometimes help.
 - **No Action**: You can choose not to have the surgery, but the hernia might get worse.
 

 **6) Recovery Expectations**
 

 - **Short Hospital Stay**: You might go home the same day or the next.
 - **Rest**: Take it easy for a few weeks. Avoid heavy lifting.
 - **Follow-Up**: Visit your doctor to make sure you're healing well.
 

 **7) Patient Rights**
 

 - **Ask Questions**: It's okay to ask your doctor anything you don’t understand.
 - **Refuse Surgery**: You have the right to say no to the surgery if you choose.
 

 Remember, your health and comfort are important. Make sure you feel informed and comfortable with your choices.",,,,,
Hernia Repair,English,High School,1,Post-Op,"**Post-Operative Instructions for Hernia Repair**
 

 After your hernia repair surgery, it's important to take care of yourself to heal properly. Here’s a guide to help you through your recovery.
 

 ---
 

 **1) Wound Care**
 

 - **Keep it Clean:** Gently wash the area with soap and water. Pat it dry. 
 - **Dressings:** If you have a bandage, change it as your doctor directed.  
 - **Avoid Scratching:** Don't scratch or rub the wound. It needs time to heal.  
 - **Watch for Signs of Infection:** Look out for redness, swelling, or pus.  
 

 ---
 

 **2) Pain Management**
 

 - **Take Your Medications:** Use the pain medicine your doctor gave you. Follow the instructions.  
 - **Stay Ahead of the Pain:** Take the medicine before the pain gets bad.  
 - **Try Ice Packs:** Use a cold pack on the area for 15-20 minutes if it’s swollen.  
 

 ---
 

 **3) Activity Restrictions**
 

 - **Rest Up:** Get plenty of rest, but move around gently to avoid stiffness.  
 - **Lift Light:** Avoid lifting anything heavier than 10 pounds (like a full grocery bag).  
 - **No Straining:** Do not push or pull hard. Avoid activities that strain your belly.  
 - **Driving:** Don’t drive until your doctor says it’s okay.  
 

 ---
 

 **4) Diet**
 

 - **Eat Light:** Start with soft foods like soup, yogurt, or applesauce.  
 - **Stay Hydrated:** Drink plenty of water.  
 - **Fiber is Your Friend:** Eat fruits, vegetables, and whole grains to avoid constipation.  
 

 ---
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 

 - **High Fever:** If you have a fever over 101°F (38.3°C).  
 - **Severe Pain:** If the pain doesn’t get better with medicine.  
 - **Bleeding or Pus:** If you see a lot of blood or pus coming from the wound.  
 - **Trouble Breathing:** If breathing is hard or painful.  
 - **Swelling:** If you notice a lot of swelling around the wound.  
 

 ---
 

 **6) Follow-Up Instructions**
 

 - **Next Appointment:** Make sure you have a follow-up visit scheduled with your doctor.  
 - **Questions:** Write down any questions you have for your doctor.  
 

 ---
 

 Take good care of yourself, and remember, healing takes time. If you have any concerns, don’t hesitate to reach out to your healthcare team. You’re on the road to recovery!",,,,,
Hernia Repair,English,High School,1,Pre-Op,"**Understanding Hernia Repair Surgery**
 

 We want to explain what will happen during your hernia repair surgery in a way that’s easy to understand. Please read this carefully and feel free to ask any questions.
 

 **1) What the Procedure Is**
 

 - A hernia repair surgery fixes a bulging area in your belly or groin.
 - A hernia is when an organ, like your intestine, pushes through a weak spot in your belly muscles.
 - The doctor will push the bulging organ back in place and strengthen the weak spot, sometimes using a special mesh.
 

 **2) Why It Is Needed**
 

 - You need this surgery because a hernia can cause pain or discomfort.
 - If not treated, it can lead to serious problems like a blockage or cut off blood supply to the tissue.
 

 **3) Risks and Complications**
 

 - All surgeries have risks. For hernia repair, these might include:
  - Infection at the site where the surgery was done.
  - Bleeding or blood clots.
  - Pain or swelling after the surgery.
  - The hernia could come back.
  - Damage to nearby organs, though this is rare.
 

 **4) Benefits**
 

 - The main benefit is relief from pain or discomfort caused by the hernia.
 - It can prevent serious problems in the future.
 

 **5) Alternatives (Including Doing Nothing)**
 

 - You can choose not to have the surgery.
 - Other options might include:
  - Watching and waiting if the hernia isn’t causing problems.
  - Wearing a support garment called a truss, but this doesn’t fix the hernia.
 

 **6) Recovery Expectations**
 

 - Most people can go home the same day or the day after surgery.
 - You may need to rest for a few days and avoid heavy lifting for a few weeks.
 - You will likely have some pain, but medication can help.
 

 **7) Patient Rights**
 

 - You have the right to ask questions if anything is unclear.
 - You can decide not to have the surgery.
 - Your decision should be based on what you feel is best for your health.
 

 Please let us know if you have any questions or need more information. We’re here to help you understand your options and make the best choice for your health.",,,,,
Hernia Repair,English,High School,2,Post-Op,"**Post-Operative Instructions for Hernia Repair**
 

 We understand recovering from surgery can be challenging. Here’s a simple guide to help you heal well after your hernia repair.
 

 ---
 

 **1) Wound Care**
 

 - **Keep It Clean:** Gently clean the surgery area with soap and water. Pat dry. Avoid scrubbing.
 - **Bandage:** Keep the bandage on for 24-48 hours unless told otherwise. Change it if it gets wet or dirty.
 - **Avoid Creams:** Do not apply creams or ointments unless prescribed by your doctor.
 

 **2) Pain Management**
 

 - **Medication:** Take pain medicine as prescribed. Don’t wait until you’re in a lot of pain.
 - **Ice Packs:** Use ice packs on the area for 15-20 minutes to reduce swelling and discomfort.
 - **Rest:** Make sure to get plenty of rest. It helps your body heal.
 

 **3) Activity Restrictions**
 

 - **Limit Lifting:** Do not lift anything heavier than 10 pounds (about the weight of a gallon of milk) for at least two weeks.
 - **Gentle Movement:** Walk around every few hours to prevent stiffness, but avoid strenuous activity.
 - **No Driving:** Avoid driving until you are off pain medication and feel comfortable.
 

 **4) Diet**
 

 - **Stay Hydrated:** Drink plenty of water throughout the day.
 - **Light Meals:** Start with light meals. Gradually return to your normal diet as you feel better.
 - **Fiber-Rich Foods:** Eat fruits, vegetables, and whole grains to prevent constipation.
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 

 Call your doctor if you notice:
 

 - **Fever:** A temperature over 100.4°F (38°C).
 - **Severe Pain:** Pain that doesn’t improve with medication.
 - **Redness or Swelling:** Worsening around the wound.
 - **Drainage:** Unusual discharge or bad smell from the wound.
 - **Nausea or Vomiting:** Persistent feeling of sickness.
 

 **6) Follow-Up Instructions**
 

 - **Appointment:** Make sure to attend your follow-up appointment with your doctor. They will check your healing progress.
 - **Questions:** Write down any questions or concerns you have to discuss at your appointment.
 

 ---
 

 Take it one day at a time and don’t hesitate to reach out if you need help. You’re on your way to recovery!",,,,,
Hernia Repair,English,High School,2,Pre-Op,"**Hernia Repair Surgery: What You Need to Know**
 

 **1) What the Procedure Is:**
 - A hernia repair is an operation to fix a hernia.
 - A hernia happens when an internal part of your body pushes through a weak spot in your muscle or tissue.
 - The surgery strengthens the weak spot and puts things back where they belong. 
 

 **2) Why It Is Needed:**
 - A hernia can cause pain or discomfort.
 - If not treated, it can lead to more serious health problems.
 - This surgery helps stop these issues from getting worse.
 

 **3) Risks and Complications:**
 - Like all surgeries, hernia repair has some risks.
 - Possible risks include infection, bleeding, or injury to nearby organs.
 - There might also be a chance the hernia comes back.
 - Your doctor will talk to you about all the risks before the surgery.
 

 **4) Benefits:**
 - The main benefit is to relieve pain or discomfort.
 - It can also prevent further health problems.
 - Most people feel better and can return to normal activities after recovery.
 

 **5) Alternatives (Including Doing Nothing):**
 - You can choose not to have the surgery. This might mean living with pain or other problems.
 - Wearing a supportive garment, called a truss, may help but won't fix the hernia.
 - Medicine can help manage pain but won't repair the hernia.
 - Your doctor can discuss these options with you.
 

 **6) Recovery Expectations:**
 - After surgery, you will need time to rest and heal.
 - You may feel some pain, but it should get better in a few days.
 - Most people can return to normal activities in a few weeks.
 - Your doctor will give you specific instructions for recovery.
 

 **7) Patient Rights:**
 - You have the right to ask questions about the surgery.
 - You can talk to your doctor about any worries you have.
 - You also have the right to refuse the surgery if you choose.
 

 **Remember:** 
 This is your health and your decision. Make sure you understand everything and feel comfortable with your choices.",,,,,
Hernia Repair,English,High School,3,Post-Op,"**Post-Operative Instructions for Hernia Repair**
 

 Hello! Here’s what you need to know to take care of yourself after your hernia surgery. Follow these steps to heal well and feel better soon.
 

 ---
 

 **1) Wound Care**
 

 - **Keep It Clean:** Gently wash the area with soap and water. Pat it dry with a clean towel.
 - **Check the Bandage:** Change your bandage if it gets wet or dirty. Keep it dry and clean.
 - **Watch for Infection:** Look for redness, swelling, or pus. These could be signs of infection.
 

 ---
 

 **2) Pain Management**
 

 - **Take Your Medicine:** Use the pain medicine your doctor gave you. Follow the instructions on the bottle.
 - **Ice the Area:** Put an ice pack on your wound for 15-20 minutes, a few times a day. This can help with pain and swelling.
 - **Rest:** Make sure to get plenty of sleep so your body can heal.
 

 ---
 

 **3) Activity Restrictions**
 

 - **Avoid Heavy Lifting:** Do not lift anything heavier than 10 pounds (like a gallon of milk) for four weeks.
 - **Take it Easy:** Walk around a bit every day, but don’t overdo it. Avoid strenuous activities.
 - **No Driving:** Don’t drive until your doctor says it’s okay, especially if you are taking pain medications.
 

 ---
 

 **4) Diet**
 

 - **Eat Light:** Start with light foods like soups, yogurt, and toast. Gradually return to your normal diet.
 - **Stay Hydrated:** Drink plenty of water to help your body heal.
 - **Avoid Constipation:** Eat fruits, vegetables, and whole grains to keep your bowel movements regular.
 

 ---
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 

 - **High Fever:** If you have a fever over 101°F (38.3°C).
 - **Severe Pain:** If your pain doesn’t get better with medicine.
 - **Wound Issues:** If you notice redness, swelling, or pus coming from your wound.
 - **Trouble Breathing:** If you have difficulty breathing or chest pain.
 

 ---
 

 **6) Follow-Up Instructions**
 

 - **Appointment Reminder:** Make sure to attend your follow-up appointment with your doctor. It’s important to check on your healing.
 - **Questions:** Write down any questions or concerns to discuss during your appointment.
 

 ---
 

 Take good care of yourself and follow these instructions. If you have any worries or questions, don’t hesitate to reach out to your doctor. We’re here to help you get better.",,,,,
Hernia Repair,English,High School,3,Pre-Op,"**Hernia Repair Surgery: What You Need to Know**
 

 When you have a hernia, part of your insides pushes through a weak spot in your belly muscles. Hernia repair surgery helps fix this issue.
 

 ---
 

 **1) What the Procedure Is**
 

 - The doctor will make a small cut in your belly.
 - They will push the bulging part back where it belongs.
 - They might use a mesh to make the weak spot stronger.
 - The cut will be closed with stitches or glue.
 

 ---
 

 **2) Why It Is Needed**
 

 - Hernias can cause pain and discomfort.
 - They might get bigger or cause serious problems if not fixed.
 - Repairing the hernia can prevent complications.
 

 ---
 

 **3) Risks and Complications**
 

 - All surgeries have some risks, like:
  - Infection or bleeding
  - Pain after surgery
  - The hernia coming back
 - Serious problems are rare but possible.
 

 ---
 

 **4) Benefits**
 

 - Reduces pain and discomfort
 - Prevents the hernia from getting worse
 - Helps you get back to normal activities
 

 ---
 

 **5) Alternatives**
 

 - You can wear a special belt to hold the hernia in place.
 - You can choose to do nothing, but the hernia could get worse.
 - Surgery is usually the best way to fix the problem.
 

 ---
 

 **6) Recovery Expectations**
 

 - You may go home the same day.
 - Avoid heavy lifting for a few weeks.
 - Follow your doctor’s instructions for a safe recovery.
 - Most people feel better in a couple of weeks.
 

 ---
 

 **7) Patient Rights**
 

 - You have the right to ask questions about the surgery.
 - You can choose to have the surgery or not.
 - It is important to understand your options and make the best choice for you.
 

 ---
 

 Feel free to talk to your doctor or nurse if you have any questions or concerns. They are there to help you feel comfortable and informed.",,,,,
Hernia Repair,Spanish,5th Grade,1,Post-Op,"**Post-Operative Instructions for Hernia Repair**
 

 **Wound Care**
 

 - Keep the area clean and dry.
 - Change the bandage daily or if it gets wet or dirty.
 - Do not apply creams or lotions on the wound unless told by the doctor.
 - Avoid touching the wound with dirty hands.
 

 **Pain Management**
 

 - Take pain medicine as the doctor advised.
 - Use over-the-counter pain relievers like acetaminophen if needed.
 - Place an ice pack on the area to reduce swelling. Do this for 15-20 minutes at a time.
 - Rest when you feel tired.
 

 **Activity Restrictions**
 

 - Avoid heavy lifting or strenuous activities for at least 2 weeks.
 - Walk a little each day to help with circulation.
 - Do not drive until your doctor says it’s okay.
 

 **Diet**
 

 - Eat light meals the first day after surgery.
 - Drink plenty of water.
 - Avoid alcohol and caffeine.
 - Gradually return to your normal diet as you feel better.
 

 **When to Call the Doctor (Red Flag Symptoms)**
 

 - Call if you have a fever over 101°F (38.3°C).
 - Watch for redness, swelling, or pus from the wound.
 - Seek help if you have trouble breathing or chest pain.
 - Call your doctor if you have severe pain not relieved by medication.
 

 **Follow-Up Instructions**
 

 - Make sure to go to your follow-up appointment.
 - Write down any questions you have for your doctor.
 - Keep a list of all medications you are taking.
 

 ---
 

 **Instrucciones Después de la Cirugía de Reparación de Hernia**
 

 **Cuidado de la Herida**
 

 - Mantén el área limpia y seca.
 - Cambia la venda cada día o si se moja o ensucia.
 - No apliques cremas o lociones en la herida a menos que el médico lo indique.
 - Evita tocar la herida con manos sucias.
 

 **Manejo del Dolor**
 

 - Toma la medicina para el dolor según lo indicado por el médico.
 - Usa analgésicos de venta libre como acetaminofén si es necesario.
 - Coloca una bolsa de hielo en el área para reducir la hinchazón. Hazlo por 15-20 minutos a la vez.
 - Descansa cuando te sientas cansado.
 

 **Restricciones de Actividad**
 

 - Evita levantar objetos pesados o hacer actividades intensas durante al menos 2 semanas.
 - Camina un poco cada día para ayudar con la circulación.
 - No conduzcas hasta que tu médico lo permita.
 

 **Dieta**
 

 - Come comidas ligeras el primer día después de la cirugía.
 - Bebe mucha agua.
 - Evita el alcohol y la cafeína.
 - Regresa a tu dieta normal gradualmente cuando te sientas mejor.
 

 **Cuándo Llamar al Médico (Síntomas de Alerta)**
 

 - Llama si tienes fiebre de más de 101°F (38.3°C).
 - Observa si hay enrojecimiento, hinchazón, o pus en la herida.
 - Busca ayuda si tienes dificultad para respirar o dolor en el pecho.
 - Llama a tu médico si tienes dolor severo que no se alivia con medicamentos.
 

 **Instrucciones para la Cita de Seguimiento**
 

 - Asegúrate de ir a tu cita de seguimiento.
 - Anota cualquier pregunta que tengas para tu médico.
 - Lleva una lista de todos los medicamentos que estás tomando.",,,,,
Hernia Repair,Spanish,5th Grade,1,Pre-Op,"**What the Procedure Is**
 

 - A hernia repair is a surgery to fix a weak spot in your belly.
 - This weak spot lets part of your intestine or fat poke through.
 - The doctor will push it back in and close the weak spot.
 

 **Why It Is Needed**
 

 - You need this surgery to stop pain and prevent problems.
 - A hernia can get bigger and cause more issues if not treated.
 - It may also cause serious problems if the intestine gets trapped.
 

 **Risks and Complications**
 

 - All surgeries have risks. Some possible risks are:
  - Infection
  - Bleeding
  - Pain
  - The hernia could come back
 - Your doctor will take steps to keep you safe.
 

 **Benefits**
 

 - You should feel less pain after healing.
 - It can stop the hernia from getting worse.
 - You can return to your normal activities.
 

 **Alternatives**
 

 - You could use a special belt to support the hernia, but it won't fix it.
 - Doing nothing might make the hernia bigger or more painful.
 - Talk to your doctor about what is best for you.
 

 **Recovery Expectations**
 

 - You might go home the same day or stay overnight.
 - Expect some soreness for a few days.
 - You will need to rest and avoid heavy lifting for a few weeks.
 - Follow your doctor's instructions for a smooth recovery.
 

 **Patient Rights**
 

 - You have the right to ask questions if something is not clear.
 - You can say no to the surgery if you decide it's not right for you.
 - Make sure you understand everything before you agree.
 

 ---
 

 **Qué es el Procedimiento**
 

 - Una reparación de hernia es una cirugía para arreglar un punto débil en tu barriga.
 - Este punto débil permite que parte de tu intestino o grasa sobresalga.
 - El médico lo empujará hacia adentro y cerrará el punto débil.
 

 **Por Qué Se Necesita**
 

 - Necesitas esta cirugía para detener el dolor y prevenir problemas.
 - Una hernia puede hacerse más grande y causar más problemas si no se trata.
 - También puede causar problemas serios si el intestino queda atrapado.
 

 **Riesgos y Complicaciones**
 

 - Todas las cirugías tienen riesgos. Algunos posibles riesgos son:
  - Infección
  - Sangrado
  - Dolor
  - La hernia podría regresar
 - Tu médico tomará medidas para mantenerte seguro.
 

 **Beneficios**
 

 - Deberías sentir menos dolor después de sanar.
 - Puede evitar que la hernia empeore.
 - Puedes volver a tus actividades normales.
 

 **Alternativas**
 

 - Podrías usar un cinturón especial para sostener la hernia, pero no la arreglará.
 - No hacer nada podría hacer que la hernia se haga más grande o dolorosa.
 - Habla con tu médico sobre qué es lo mejor para ti.
 

 **Expectativas de Recuperación**
 

 - Podrías ir a casa el mismo día o quedarte una noche.
 - Espera algo de dolor por unos días.
 - Necesitarás descansar y evitar levantar cosas pesadas por unas semanas.
 - Sigue las instrucciones de tu médico para una recuperación suave.
 

 **Derechos del Paciente**
 

 - Tienes derecho a hacer preguntas si algo no está claro.
 - Puedes decir no a la cirugía si decides que no es lo correcto para ti.
 - Asegúrate de entender todo antes de aceptar.",,,,,
Hernia Repair,Spanish,5th Grade,2,Post-Op,"**Post-Operative Instructions for Hernia Repair**
 

 **Wound Care**
 - Keep the bandage on your wound clean and dry. 
 - You can take it off after 48 hours. 
 - Wash the area gently with soap and water. 
 - Pat it dry with a clean towel. 
 - Do not use creams or lotions on the wound.
 

 **Pain Management**
 - You might feel some pain. This is normal.
 - Take the pain medicine your doctor gave you when needed.
 - If you prefer, use a warm cloth on your belly to feel better.
 

 **Activity Restrictions**
 - Rest when you feel tired. 
 - Avoid lifting anything heavy for at least 2 weeks.
 - Do not do activities like running, jumping, or sports until your doctor says it’s okay.
 - Walk a little each day to help your body heal.
 

 **Diet**
 - Start with light foods like soup and crackers. 
 - Drink plenty of water.
 - Slowly return to your normal diet if you feel okay.
 

 **When to Call the Doctor (Red Flag Symptoms)**
 - Call your doctor if you have a fever over 100.4°F (38°C).
 - Contact your doctor if your wound is very red, swollen, or has pus.
 - Call if you have severe pain that doesn’t improve with medicine.
 - Let your doctor know if you can’t eat or drink.
 

 **Follow-Up Instructions**
 - You will need to see your doctor again in about 1-2 weeks.
 - Call the office to make an appointment if you don’t have one yet.
 

 ---
 

 **Instrucciones Postoperatorias para la Reparación de Hernia**
 

 **Cuidado de la Herida**
 - Mantén la venda en tu herida limpia y seca.
 - Puedes quitarla después de 48 horas.
 - Lava el área suavemente con agua y jabón.
 - Sécala con una toalla limpia.
 - No uses cremas o lociones en la herida.
 

 **Manejo del Dolor**
 - Puede que sientas algo de dolor. Esto es normal.
 - Toma la medicina para el dolor que te dio el doctor cuando la necesites.
 - Si prefieres, usa un paño tibio en tu barriga para sentirte mejor.
 

 **Restricciones de Actividad**
 - Descansa cuando te sientas cansado.
 - Evita levantar cosas pesadas durante al menos 2 semanas.
 - No hagas actividades como correr, saltar o deportes hasta que el doctor lo diga.
 - Camina un poco cada día para ayudar a tu cuerpo a sanar.
 

 **Dieta**
 - Comienza con alimentos ligeros como sopa y galletas.
 - Bebe mucha agua.
 - Vuelve a tu dieta normal lentamente si te sientes bien.
 

 **Cuándo Llamar al Doctor (Síntomas de Alerta)**
 - Llama a tu doctor si tienes fiebre de más de 100.4°F (38°C).
 - Contacta a tu doctor si la herida está muy roja, hinchada o tiene pus.
 - Llama si tienes un dolor fuerte que no mejora con la medicina.
 - Informa a tu doctor si no puedes comer o beber.
 

 **Instrucciones de Seguimiento**
 - Necesitarás ver a tu doctor de nuevo en aproximadamente 1-2 semanas.
 - Llama a la oficina para hacer una cita si aún no tienes una.",,,,,
