Procedure,Language,Reading Level,Replicate,Instruction Type,GPT Output,FKGL Score,SMOG Score,Flesch Ease,Reverse-Translated Output,Notes
Cataract Surgery,English,8th Grade,3,Post-Op,"**Post-Operative Instructions for Cataract Surgery**
 

 **1) Wound Care**  
 - Keep your eye clean and dry.  
 - Do not rub or press on your eye.  
 - Use the eye drops as prescribed by your doctor. Follow the schedule closely.  
 - If you have an eye shield, wear it while sleeping for protection.
 

 **2) Pain Management**  
 - It is normal to feel some discomfort after surgery.  
 - Take over-the-counter pain medicine like acetaminophen (Tylenol) if needed.  
 - Avoid aspirin or ibuprofen unless your doctor says it’s okay.  
 - If pain gets worse or does not go away, call your doctor.
 

 **3) Activity Restrictions**  
 - Rest at home for the first day after surgery.  
 - Avoid bending over, heavy lifting, or strenuous activities for at least a week.  
 - Do not drive until your doctor says it is safe.  
 - Avoid swimming or using a hot tub for at least two weeks.
 

 **4) Diet**  
 - You can eat your regular diet after surgery.  
 - Drink plenty of water to stay hydrated.  
 - Avoid alcohol for at least 24 hours after surgery.
 

 **5) When to Call the Doctor (Red Flag Symptoms)**  
 - Call your doctor if you experience:  
  - Severe pain in your eye  
  - Vision loss or sudden changes in vision  
  - Redness, swelling, or pus around the eye  
  - Nausea or vomiting
 

 **6) Follow-Up Instructions**  
 - Attend all follow-up appointments with your doctor. These visits are important for your recovery.  
 - Bring a list of any questions or concerns to your appointments.  
 

 By following these instructions, you can help ensure a smooth recovery after your cataract surgery. If you have any questions, do not hesitate to contact your doctor’s office.",,,,,
Cataract Surgery,English,8th Grade,3,Pre-Op,"**Cataract Surgery: What You Need to Know**
 

 **1) What the Procedure Is:**
 - Cataract surgery is an operation to remove a cloudy lens in your eye.
 - The cloudy lens is called a cataract.
 - The doctor will replace it with a clear, artificial lens.
 

 **2) Why It Is Needed:**
 - Cataracts can make your vision blurry or foggy.
 - You might have trouble seeing at night or in bright light.
 - The surgery helps improve your vision so you can see better.
 

 **3) Risks and Complications:**
 - As with any surgery, there are risks.
 - Common risks include:
  - Infection in the eye
  - Bleeding
  - Swelling
  - Vision changes
 - Rarely, there may be more serious problems.
 - Most people do not have serious issues.
 

 **4) Benefits:**
 - Better vision clarity
 - Easier to see colors and details
 - Improved quality of life and ability to do daily activities
 

 **5) Alternatives (Including Doing Nothing):**
 - You can choose not to have surgery.
 - Vision might get worse without surgery.
 - Other options include:
  - Changing your glasses prescription
  - Using brighter lighting
  - Managing glare with sunglasses
 

 **6) Recovery Expectations:**
 - Recovery is usually quick.
 - Most people go home the same day.
 - You will need someone to drive you home.
 - Your eye may be sensitive for a few days.
 - Avoid heavy lifting and bending over for a while.
 - Follow-up visits with your doctor are important.
 

 **7) Patient Rights:**
 - You have the right to ask questions.
 - Make sure you understand everything before you agree.
 - You have the right to refuse the surgery if you choose.
 - Your decision should be what you feel is best for you.
 

 Remember, it’s important to talk to your doctor if you have any worries or need more information. Your health and comfort are important, and your doctor is there to help you.",,,,,
Cataract Surgery,English,High School,1,Post-Op,"**Post-Operative Instructions for Cataract Surgery**
 

 Congratulations on completing your cataract surgery! Here are your easy-to-follow instructions for a smooth recovery.
 

 ---
 

 **1) Wound Care**
 

 - **Keep it Clean:** Do not touch or rub your eye. Use the protective eye cover as instructed.
 - **Avoid Water:** Keep water out of your eye for the first week. Be careful when showering or washing your face.
 - **Use Eye Drops:** Use your prescribed eye drops as directed. They help prevent infection and reduce swelling. 
 

 **2) Pain Management**
 

 - **Normal Discomfort:** It’s normal to feel mild discomfort or itching. This should improve in a few days.
 - **Pain Relief:** If needed, take over-the-counter pain relievers like acetaminophen (Tylenol). Follow the dosage on the package.
 

 **3) Activity Restrictions**
 

 - **Limit Activity:** Rest as much as possible for the first few days.
 - **Avoid Strain:** Do not lift heavy objects or bend over for a week.
 - **No Driving:** Do not drive until your doctor says it’s safe.
 

 **4) Diet**
 

 - **Eat Normally:** You can eat your usual foods.
 - **Stay Hydrated:** Drink plenty of water to help your body heal.
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 

 Call your doctor immediately if you notice any of these symptoms:
 

 - **Severe Pain:** Pain that does not go away with medication.
 - **Vision Changes:** Sudden loss of vision or new spots in your vision.
 - **Redness or Swelling:** Increased redness or swelling around your eye.
 - **Discharge:** Yellow or green discharge from your eye.
 - **Fever:** A fever over 100.4°F (38°C).
 

 **6) Follow-Up Instructions**
 

 - **Appointment:** Attend your follow-up appointment as scheduled. This is important to check your healing.
 - **Report Concerns:** Tell your doctor about any concerns or problems at your follow-up visit.
 

 ---
 

 Remember, these steps will help you recover well. Take care and feel free to reach out to your doctor if you have any questions.",,,,,
Cataract Surgery,English,High School,1,Pre-Op,"**Cataract Surgery: What You Need to Know**
 

 **1) What the Procedure Is:**
 

 - Cataract surgery is an operation to remove a cloudy lens from your eye.
 - The cloudy lens is called a cataract.
 - The doctor replaces it with a clear, artificial lens to help you see better.
 

 **2) Why It Is Needed:**
 

 - Cataracts can make your vision blurry or foggy.
 - They can make it hard to see things clearly, especially at night.
 - Surgery can help you see more clearly and make daily activities easier.
 

 **3) Risks and Complications:**
 

 - Like any surgery, cataract surgery has some risks.
 - Possible risks include:
  - Infection in the eye
  - Bleeding
  - Swelling
  - Cloudiness returning
  - Problems with the new lens
 - Serious problems are rare, but it’s important to know they can happen.
 

 **4) Benefits:**
 

 - Most people see better after cataract surgery.
 - You might not need glasses or contacts as much.
 - It can improve your quality of life by making daily tasks easier.
 

 **5) Alternatives (Including Doing Nothing):**
 

 - You can choose not to have surgery right now.
 - Glasses or contact lenses might help improve your vision temporarily.
 - But cataracts usually get worse over time.
 - Discuss with your doctor what’s best for you.
 

 **6) Recovery Expectations:**
 

 - Most people go home the same day as the surgery.
 - You may need to use eye drops to help heal your eye.
 - Avoid heavy lifting and bending for a few weeks.
 - Full recovery usually takes a few weeks.
 

 **7) Patient Rights:**
 

 - You have the right to ask questions about anything you don’t understand.
 - You can talk to your doctor about your concerns.
 - You also have the right to refuse or delay surgery if you choose.
 

 Remember, it is your health, and your comfort in understanding the procedure is important. Always feel free to discuss any questions or worries with your healthcare provider.",,,,,
Cataract Surgery,English,High School,2,Post-Op,"**Post-Operative Instructions for Cataract Surgery**
 

 Congratulations on completing your cataract surgery! Here’s a step-by-step guide to help you recover comfortably and safely at home. Remember, these instructions are important for your healing.
 

 ---
 

 **1) Wound Care**
 

 - **Protect Your Eye:** Wear an eye patch or shield as recommended to keep your eye safe.
 - **Keep It Clean:** Avoid touching or rubbing your eye. Wash your hands before cleaning around your eye.
 - **Follow Directions:** Use prescribed eye drops as instructed. This helps prevent infection and reduce swelling.
 

 ---
 

 **2) Pain Management**
 

 - **Take It Easy:** Mild discomfort is normal. Use over-the-counter pain relief like acetaminophen if needed.
 - **Avoid Aspirin:** Do not take aspirin unless your doctor says it's okay. It can increase bleeding.
 - **Cool Compress:** Gently place a clean, cool cloth over your eye if it feels uncomfortable.
 

 ---
 

 **3) Activity Restrictions**
 

 - **Rest Your Eye:** Avoid bending over, heavy lifting, or strenuous activities for at least a week.
 - **No Swimming:** Stay out of pools and hot tubs to prevent infection.
 - **Limit Screen Time:** Reduce time spent on screens to avoid eye strain.
 

 ---
 

 **4) Diet**
 

 - **Stay Hydrated:** Drink plenty of water to help your body heal.
 - **Eat Light Meals:** Choose healthy, easy-to-digest foods like fruits, vegetables, and lean proteins.
 - **Avoid Alcohol:** Skip alcoholic beverages until your doctor approves.
 

 ---
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 

 Call your doctor if you notice:
 

 - **Severe Pain:** Pain that doesn't get better with medication.
 - **Vision Changes:** Sudden loss of vision, flashes of light, or a lot of floaters (small spots in your vision).
 - **Redness or Swelling:** Increasing redness or swelling around the eye.
 - **Discharge:** Yellow or green discharge from the eye.
 

 ---
 

 **6) Follow-Up Instructions**
 

 - **Attend Follow-Ups:** Keep all scheduled appointments with your eye doctor. They need to check your progress.
 - **Bring Questions:** Write down any questions or concerns you have before your visit.
 - **Report Changes:** Let your doctor know if you notice any new symptoms.
 

 ---
 

 Take care of yourself and follow these steps. Your healing is important, and these instructions will help you get back to clear and healthy vision!",,,,,
Cataract Surgery,English,High School,2,Pre-Op,"**Cataract Surgery: Understanding Your Procedure**
 

 **1) What the Procedure Is:**
 

 - Cataract surgery is a simple operation to remove a cloudy lens in your eye. 
 - The cloudy lens is called a cataract. It is replaced with a clear artificial lens.
 

 **2) Why It Is Needed:**
 

 - Cataracts make your vision blurry or dim.
 - The surgery helps you see more clearly and improves your ability to do daily activities.
 

 **3) Risks and Complications:**
 

 - Like any surgery, cataract surgery has some risks.
 - Possible risks include infection, bleeding, or swelling in the eye.
 - There may be changes in vision or eye pressure.
 - Serious risks are rare, but it is important to know they exist.
 

 **4) Benefits:**
 

 - You can expect clearer vision after surgery.
 - Many people find it easier to read, drive, and see colors better.
 - Improved vision can lead to a better quality of life.
 

 **5) Alternatives (Including Doing Nothing):**
 

 - Using stronger glasses or contact lenses might help for a while.
 - You can choose not to have the surgery, but your vision may continue to worsen.
 - It's important to talk about all options with your eye doctor.
 

 **6) Recovery Expectations:**
 

 - Most people go home the same day of the surgery.
 - Your eye may be itchy or sensitive for a few days.
 - Full recovery usually takes about 4 to 6 weeks.
 - Your doctor will give you eye drops and instructions to help you heal.
 

 **7) Patient Rights:**
 

 - You have the right to ask questions about the surgery.
 - You can talk to your doctor about any concerns you have.
 - You also have the right to refuse the surgery if you do not want it.
 

 Remember, it's important to understand all parts of the procedure. Feel free to discuss any part of this information with your doctor or healthcare provider to make the best decision for your health.",,,,,
Cataract Surgery,English,High School,3,Post-Op,"**Post-Operative Instructions for Cataract Surgery**
 

 Congratulations on your successful cataract surgery! Here’s how to take care of yourself as you recover. 
 

 **1) Wound Care**
 

 - **Keep It Clean**: Gently clean your eye area with a clean, damp cloth. Be careful not to get water in your eye.
 - **No Rubbing**: Avoid touching or rubbing your eye. 
 - **Use Eye Drops**: Follow the schedule given by your doctor for using eye drops. They help prevent infection and reduce swelling.
 

 **2) Pain Management**
 

 - **Expect Mild Discomfort**: It’s normal to feel some discomfort or itching.
 - **Pain Relief**: If needed, take acetaminophen (like Tylenol) as directed for pain relief. Avoid aspirin unless your doctor says it’s okay.
 

 **3) Activity Restrictions**
 

 - **Rest Your Eye**: Avoid activities that strain your eye. 
 - **No Heavy Lifting**: Do not lift anything heavy or do strenuous activities for at least a week.
 - **Protect Your Eye**: Wear the eye shield at night and sunglasses during the day to protect your eye from bright lights and dust.
 

 **4) Diet**
 

 - **Eat Normally**: You can return to your usual diet unless your doctor advises otherwise.
 - **Stay Hydrated**: Drink plenty of water and eat a balanced diet to support healing.
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 

 Call your doctor if you notice any of these:
 

 - **Severe Pain**: Pain that doesn’t go away with medication.
 - **Vision Problems**: Sudden loss of vision or seeing flashes of light.
 - **Redness or Swelling**: Increased redness or swelling around your eye.
 - **Discharge**: Yellow or green discharge from your eye.
 

 **6) Follow-Up Instructions**
 

 - **Attend Follow-Ups**: Your doctor will want to see you for follow-up visits. It’s important to attend these to ensure your eye is healing well.
 - **Bring Your Eye Shield**: Bring your eye shield to these visits.
 

 Remember, it’s important to take care of your eye as it heals. These instructions will help you recover smoothly. If you have any questions, don’t hesitate to reach out to your healthcare provider.",,,,,
Cataract Surgery,English,High School,3,Pre-Op,"**Cataract Surgery: What You Need to Know**
 

 **1) What the Procedure Is**
 

 - **Cataract Surgery** is a procedure to remove a cloudy lens from your eye.
 - The doctor will replace it with a clear artificial lens.
 - This helps you see better.
 

 **2) Why It Is Needed**
 

 - A **cataract** makes your vision blurry or cloudy.
 - It can make it hard to see, read, or drive.
 - Surgery can help improve your vision and quality of life.
 

 **3) Risks and Complications**
 

 - Like any surgery, there are some risks.
 - Possible risks include:
  - Infection
  - Bleeding
  - Swelling
  - Vision changes
 - Most people do not have serious problems.
 

 **4) Benefits**
 

 - Clearer vision
 - Easier to do daily activities
 - Improved quality of life
 

 **5) Alternatives (Including Doing Nothing)**
 

 - **Glasses or contact lenses** might help for a while.
 - You can choose to **do nothing**, but your vision may get worse.
 - The surgery is usually the best way to fix the problem.
 

 **6) Recovery Expectations**
 

 - You can go home the same day.
 - You might have some discomfort for a few days.
 - Full recovery usually takes a few weeks.
 - Follow the doctor’s instructions for eye care.
 

 **7) Patient Rights**
 

 - You have the right to **ask questions**.
 - You can **refuse the surgery** if you are not comfortable.
 - Make sure you understand everything before you agree. 
 

 Remember, it’s important to talk with your doctor about any concerns you have. They are there to help you understand and feel comfortable with your decision.",,,,,
Cataract Surgery,Spanish,5th Grade,1,Post-Op,"**Cataract Surgery Post-Operative Instructions**
 

 **1) Wound Care**
 - Do not rub or press your eye.
 - Use the eye drops as directed by your doctor.
 - Keep your eye covered with a protective shield when sleeping.
 - If you need to clean around your eye, use a clean, damp cloth.
 

 **2) Pain Management**
 - It's normal to feel mild discomfort. Use over-the-counter pain medicine if needed, like acetaminophen (Tylenol).
 - Avoid aspirin as it can increase bleeding.
 - If pain worsens or doesn't go away, call your doctor.
 

 **3) Activity Restrictions**
 - Avoid heavy lifting, bending, or strenuous activities for a week.
 - Do not drive until your doctor says it's safe.
 - Be careful not to get water in your eye while bathing or showering.
 

 **4) Diet**
 - Eat your usual diet unless your doctor gives you different instructions.
 - Drink plenty of water to stay hydrated.
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 - Call your doctor if you have:
  - Severe pain not relieved by medicine
  - Sudden vision changes or loss
  - Redness or discharge from the eye
  - Nausea or vomiting
  - Fever over 100.4°F (38°C)
 

 **6) Follow-Up Instructions**
 - Attend your follow-up appointment as scheduled by your doctor.
 - Bring any questions or concerns to your appointment.
 

 ---
 

 **Instrucciones Postoperatorias para Cirugía de Cataratas**
 

 **1) Cuidado de la Herida**
 - No te frotes ni presiones tu ojo.
 - Usa las gotas para los ojos según las indicaciones del médico.
 - Mantén tu ojo cubierto con un protector al dormir.
 - Si necesitas limpiar alrededor de tu ojo, usa un paño limpio y húmedo.
 

 **2) Manejo del Dolor**
 - Es normal sentir un poco de molestia. Usa medicina para el dolor sin receta, como acetaminofén (Tylenol), si lo necesitas.
 - Evita la aspirina, ya que puede aumentar el sangrado.
 - Si el dolor empeora o no desaparece, llama a tu médico.
 

 **3) Restricciones de Actividad**
 - Evita levantar objetos pesados, agacharte o hacer actividades intensas por una semana.
 - No manejes hasta que el médico diga que es seguro.
 - Ten cuidado de no mojar tu ojo al bañarte o ducharte.
 

 **4) Dieta**
 - Come tu dieta habitual a menos que el médico te indique algo diferente.
 - Bebe mucha agua para mantenerte hidratado.
 

 **5) Cuándo Llamar al Médico (Síntomas de Alerta)**
 - Llama a tu médico si tienes:
  - Dolor severo que no se alivia con medicina
  - Cambios o pérdida súbita de visión
  - Enrojecimiento o secreción del ojo
  - Náuseas o vómitos
  - Fiebre superior a 100.4°F (38°C)
 

 **6) Instrucciones de Seguimiento**
 - Asiste a tu cita de seguimiento según lo programado por el médico.
 - Lleva cualquier pregunta o inquietud a tu cita.",,,,,
Cataract Surgery,Spanish,5th Grade,1,Pre-Op,"**Cataract Surgery: What You Need to Know**
 

 **1) What the Procedure Is**  
 Cataract surgery is an operation to remove a cloudy lens from your eye. A new, clear lens is put in its place. This helps you see better.
 

 **2) Why It Is Needed**  
 Cataracts make your vision blurry. They can make it hard to see things clearly. Surgery helps remove the cloudy lens so you can see well again.
 

 **3) Risks and Complications**  
 Every surgery has some risks. For cataract surgery, these may include:  
 - Eye infection  
 - Swelling  
 - Bleeding  
 - Vision problems  
 - Needing more surgery  
 

 These problems are rare, but it’s important to know they can happen.
 

 **4) Benefits**  
 The main benefit is clearer vision. Most people see much better after the surgery. You might notice bright colors and clearer details.
 

 **5) Alternatives (Including Doing Nothing)**  
 - **Glasses or Contact Lenses:** These might help for a while but won’t fix the cataract.  
 - **Doing Nothing:** You can wait if the cataract is not too bad, but your vision may get worse over time.  
 - **Other Treatments:** There are no medicines that can remove a cataract.
 

 **6) Recovery Expectations**  
 - You will rest at home after surgery.  
 - Your eye may feel scratchy or itchy.  
 - You will need to use eye drops to help heal.  
 - Most people feel better in a few days, but full healing can take a few weeks.
 

 **7) Patient Rights**  
 - You have the right to ask questions.  
 - You have the right to understand everything before you agree to the surgery.  
 - You have the right to say “no” if you don’t want the surgery.
 

 ---
 

 **Cirugía de Cataratas: Lo Que Necesita Saber**
 

 **1) Qué Es el Procedimiento**  
 La cirugía de cataratas es una operación para quitar un lente nublado de su ojo. Se coloca un nuevo lente claro en su lugar. Esto le ayuda a ver mejor.
 

 **2) Por Qué Se Necesita**  
 Las cataratas hacen que su visión sea borrosa. Pueden dificultar ver las cosas claramente. La cirugía ayuda a eliminar el lente nublado para que pueda ver bien de nuevo.
 

 **3) Riesgos y Complicaciones**  
 Cada cirugía tiene algunos riesgos. Para la cirugía de cataratas, estos pueden incluir:  
 - Infección en el ojo  
 - Hinchazón  
 - Sangrado  
 - Problemas de visión  
 - Necesidad de más cirugía  
 

 Estos problemas son raros, pero es importante saber que pueden ocurrir.
 

 **4) Beneficios**  
 El principal beneficio es una visión más clara. La mayoría de las personas ven mucho mejor después de la cirugía. Puede notar colores brillantes y detalles más claros.
 

 **5) Alternativas (Incluyendo No Hacer Nada)**  
 - **Gafas o Lentes de Contacto:** Pueden ayudar por un tiempo, pero no arreglarán la catarata.  
 - **No Hacer Nada:** Puede esperar si la catarata no es muy grave, pero su visión puede empeorar con el tiempo.  
 - **Otros Tratamientos:** No hay medicinas que puedan quitar una catarata.
 

 **6) Expectativas de Recuperación**  
 - Descansará en casa después de la cirugía.  
 - Su ojo puede sentirse áspero o picante.  
 - Necesitará usar gotas para los ojos para ayudar a sanar.  
 - La mayoría de las personas se sienten mejor en pocos días, pero la curación completa puede llevar algunas semanas.
 

 **7) Derechos del Paciente**  
 - Tiene derecho a hacer preguntas.  
 - Tiene derecho a entender todo antes de aceptar la cirugía.  
 - Tiene derecho a decir “no” si no quiere la cirugía.",,,,,
Cataract Surgery,Spanish,5th Grade,2,Post-Op,"**Post-Operative Instructions for Cataract Surgery**
 

 **1) Wound Care**
 

 - **Do Not Touch or Rub Your Eye**: Keep your hands away from your eye to help it heal.
 - **Use Eye Drops as Directed**: Your doctor will give you eye drops. Use them as instructed.
 - **Keep Your Eye Clean and Dry**: Gently clean around your eye with a clean, damp cloth if needed. Do not let water get in your eye.
 - **Wear Your Eye Shield**: Use the protective eye shield while sleeping for a few days to protect your eye.
 

 **2) Pain Management**
 

 - **Mild Discomfort is Normal**: You might feel a little soreness. This is normal.
 - **Use Over-the-Counter Pain Relief**: If needed, take medications like Tylenol (acetaminophen). Follow the instructions on the bottle.
 - **Cold Compress**: You can use a cold, damp cloth on your closed eye for comfort. Do not press on your eye.
 

 **3) Activity Restrictions**
 

 - **Rest Your Eyes**: Avoid reading or using screens too much for the first few days.
 - **No Heavy Lifting or Strenuous Activity**: Avoid lifting anything heavy or activities that make you strain for at least one week.
 - **Avoid Swimming and Hot Tubs**: Do not swim or use hot tubs for a few weeks to prevent infection.
 - **Wear Sunglasses**: Protect your eyes from bright light when you go outside.
 

 **4) Diet**
 

 - **Eat Normally**: You can eat your regular diet unless your doctor tells you otherwise.
 - **Stay Hydrated**: Drink plenty of water.
 

 **5) When to Call the Doctor (Red Flag Symptoms)**
 

 Call your doctor if you experience any of the following:
 

 - **Severe Pain**: Pain that does not go away with medication.
 - **Vision Changes**: Sudden loss of sight or blurriness.
 - **Redness or Swelling**: Severe redness or swelling around the eye.
 - **Discharge**: Any pus or unusual fluid coming from your eye.
 - **Fever**: A high temperature or fever.
 

 **6) Follow-Up Instructions**
 

 - **Attend Your Follow-Up Appointment**: It is important to see your doctor for a check-up. Your doctor will let you know when to come back.
 - **Bring Your Medication List**: Have a list of your medications ready for your appointment.
 

 ---
 

 **Instrucciones Postoperatorias para Cirugía de Cataratas**
 

 **1) Cuidado de la Herida**
 

 - **No Toque ni Frote su Ojo**: Mantenga sus manos alejadas de su ojo para ayudar a que sane.
 - **Use Gotas para los Ojos Según las Indicaciones**: Su doctor le dará gotas para los ojos. Úselas como le indicaron.
 - **Mantenga su Ojo Limpio y Seco**: Limpie suavemente alrededor de su ojo con un paño limpio y húmedo si es necesario. No deje que entre agua en su ojo.
 - **Use su Protector Ocular**: Use el protector ocular mientras duerme durante unos días para proteger su ojo.
 

 **2) Manejo del Dolor**
 

 - **Es Normal Sentir Molestias Leves**: Puede sentir un poco de dolor. Esto es normal.
 - **Use Analgésicos de Venta Libre**: Si es necesario, tome medicamentos como Tylenol (acetaminofén). Siga las instrucciones del frasco.
 - **Compresa Fría**: Puede usar un paño frío y húmedo sobre su ojo cerrado para mayor comodidad. No presione su ojo.
 

 **3) Restricciones de Actividad**
 

 - **Descanse sus Ojos**: Evite leer o usar pantallas demasiado durante los primeros días.
 - **No Levante Pesas ni Haga Actividades Intensas**: Evite levantar objetos pesados o actividades que lo hagan esforzarse durante al menos una semana.
 - **Evite Nadar y las Tinas de Hidromasaje**: No nade ni use tinas de hidromasaje por unas semanas para prevenir infecciones.
 - **Use Gafas de Sol**: Proteja sus ojos de la luz brillante cuando salga.
 

 **4) Dieta**
 

 - **Coma Normalmente**: Puede comer su dieta regular a menos que su doctor le indique lo contrario.
 - **Manténgase Hidratado**: Beba mucha agua.
 

 **5) Cuándo Llamar al Doctor (Síntomas de Alerta)**
 

 Llame a su doctor si experimenta alguno de los siguientes:
 

 - **Dolor Severo**: Dolor que no desaparece con medicamentos.
 - **Cambios en la Visión**: Pérdida repentina de la vista o visión borrosa.
 - **Enrojecimiento o Hinchazón**: Enrojecimiento o hinchazón severa alrededor del ojo.
 - **Secreción**: Cualquier pus o líquido inusual que salga de su ojo.
 - **Fiebre**: Una temperatura alta o fiebre.
 

 **6) Instrucciones de Seguimiento**
 

 - **Asista a su Cita de Seguimiento**: Es importante ver a su doctor para un chequeo. Su doctor le dirá cuándo regresar.
 - **Lleve su Lista de Medicamentos**: Tenga lista su lista de medicamentos para su cita.",,,,,
